UKREIS,UJAHR,UMONAT,UTAG,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP,LICHT,USTRZUSTAND,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,@lon,@lat
12,19,8,0,20,1,3,0,1,1,0,1,0,0,0,0,0,13.739405,51.055056
12,19,8,0,14,1,3,0,1,0,0,1,0,0,0,0,0,13.776666,51.065724
12,19,8,0,15,3,3,2,6,0,0,1,0,0,0,0,0,13.820473,51.012536
12,19,8,0,17,3,3,6,5,0,0,1,0,1,0,0,0,13.754457,51.116241
12,19,8,0,20,3,3,5,3,2,1,1,1,0,0,0,0,13.781387,51.034033
12,19,8,0,6,3,3,0,7,1,1,1,0,0,0,0,0,13.748921,51.051261
12,19,8,0,19,3,2,5,3,1,0,1,0,0,0,0,0,13.736537,51.036717
13,19,8,0,11,7,3,3,6,0,0,1,1,0,0,0,0,12.338808,51.332367
22,19,8,0,16,3,3,2,6,0,0,1,1,0,0,0,0,12.88284,50.936146
27,19,8,0,18,7,3,7,7,0,0,1,0,1,0,0,0,13.342097,51.329011
13,19,8,0,7,2,2,3,6,0,1,1,0,0,0,1,0,12.414885,51.359404
12,19,8,0,21,7,3,5,2,1,0,1,1,0,0,0,0,13.755946,51.055883
13,19,8,0,13,6,3,5,3,0,0,1,1,0,0,0,0,12.263121,51.34463
13,19,8,0,6,2,3,5,2,0,0,1,1,0,0,0,0,12.373578,51.327721
13,19,8,0,16,6,2,6,4,0,0,1,0,1,0,0,0,12.411576,51.345235
26,19,8,0,11,6,2,4,6,0,0,1,0,0,0,0,1,14.721425,51.494867
22,19,8,0,14,2,3,0,1,0,0,1,0,0,0,0,0,12.662805,50.928944
26,19,8,0,14,6,3,1,1,0,0,1,1,0,0,0,0,14.982479,51.16224
21,19,8,0,17,2,3,0,4,0,0,1,0,1,0,0,0,13.193028,50.719218
12,19,8,0,5,6,3,4,2,0,0,1,0,0,0,0,1,13.682837,51.045953
23,19,8,0,13,1,3,5,3,0,0,1,1,0,0,0,0,12.158475,50.510011
23,19,8,0,17,1,3,8,6,0,0,1,1,0,0,0,0,12.093199,50.467283
24,19,8,0,16,1,2,5,3,0,0,1,1,0,0,0,0,12.702765,50.796857
29,19,8,0,16,5,3,6,6,0,0,1,0,1,0,0,0,12.392312,51.205498
23,19,8,0,13,1,3,1,1,0,0,1,1,0,0,0,0,12.327446,50.633245
13,19,8,0,12,1,3,5,3,0,0,1,1,0,0,0,0,12.420157,51.332935
26,19,8,0,21,1,2,5,3,2,0,1,1,0,0,0,0,14.968893,51.152433
29,19,8,0,14,5,3,5,3,0,0,1,1,0,0,0,0,12.371442,51.279287
27,19,8,0,20,1,2,0,1,1,0,1,0,0,0,0,0,13.398446,51.252714
13,19,8,0,18,5,3,5,3,0,0,1,1,0,0,0,0,12.372881,51.310265
13,19,8,0,12,5,3,3,6,0,0,1,1,0,0,0,0,12.337984,51.369634
11,19,8,0,7,1,3,0,1,0,1,1,0,0,0,0,0,12.943196,50.79448
13,19,8,0,12,5,3,5,3,0,0,1,1,0,0,0,0,12.406183,51.347504
24,19,8,0,20,7,3,9,1,2,0,1,0,0,0,0,0,12.500088,50.721658
29,19,8,0,18,7,3,4,2,0,0,1,1,0,0,0,0,12.383313,51.20538
13,19,8,0,11,5,2,3,2,0,0,1,1,0,0,0,0,12.375147,51.364378
13,19,8,0,9,5,3,4,2,0,0,1,1,0,0,0,0,12.432555,51.379568
26,19,8,0,10,7,2,5,3,0,0,1,0,0,0,0,0,14.636233,51.000172
26,19,8,0,16,5,3,0,1,0,0,1,0,0,0,0,0,14.629059,51.50895
22,19,8,0,15,7,3,4,6,0,0,1,1,0,0,0,0,13.058425,50.899848
22,19,8,0,11,7,2,5,3,0,0,1,1,0,0,0,0,13.080187,50.840428
27,19,8,0,13,5,2,0,1,0,0,1,0,0,0,0,0,13.526298,51.291488
13,19,8,0,7,6,3,5,3,0,1,1,1,0,0,0,0,12.412213,51.332806
13,19,8,0,19,6,2,3,6,0,0,1,1,0,0,0,0,12.413172,51.324515
12,19,8,0,12,5,3,5,3,0,0,1,1,0,0,0,0,13.726497,51.035108
12,19,8,0,8,5,3,6,4,0,0,1,0,1,0,0,0,13.728925,51.039329
25,19,8,0,12,6,3,1,5,0,0,1,1,0,0,0,0,14.431506,51.180201
12,19,8,0,17,5,3,5,3,0,0,1,1,0,0,0,0,13.721015,51.084557
11,19,8,0,10,5,3,8,7,0,0,1,0,0,0,0,0,12.970388,50.806536
12,19,8,0,19,6,3,0,1,0,0,1,0,0,0,0,0,13.707523,51.078847
12,19,8,0,0,6,3,5,2,2,0,1,1,0,0,0,0,13.724008,51.052031
13,19,7,0,3,4,3,5,3,2,0,1,0,0,0,0,1,12.421618,51.36435
12,19,8,0,12,6,2,0,7,0,0,1,0,0,0,0,0,13.74731,51.053431
12,19,8,0,18,6,3,5,3,0,0,1,1,0,0,0,0,13.773713,51.048702
13,19,7,0,10,4,3,3,6,0,1,1,1,0,0,0,0,12.415573,51.359348
13,19,7,0,10,4,3,5,3,0,1,1,1,0,0,0,0,12.306058,51.312798
11,19,8,0,14,7,2,0,1,0,0,1,0,0,0,0,0,12.892842,50.766536
11,19,8,0,19,7,3,0,1,1,0,1,0,0,0,0,0,12.924228,50.835063
24,19,8,0,21,6,2,0,7,2,0,1,0,0,0,0,0,12.461222,50.854363
24,19,8,0,15,6,3,5,3,0,0,1,1,0,0,0,0,12.527468,50.823005
30,19,8,0,7,6,3,1,1,0,0,1,0,0,0,0,1,12.338373,51.528695
13,19,8,0,12,6,3,2,2,0,0,1,0,0,0,0,1,12.405968,51.343011
13,19,8,0,7,6,3,5,3,0,0,1,1,0,0,0,0,12.393366,51.339029
13,19,8,0,7,6,3,6,4,0,0,1,0,1,0,0,0,12.339575,51.318412
13,19,8,0,13,6,3,1,5,0,0,1,1,0,0,0,0,12.373362,51.312539
13,19,8,0,7,6,3,1,5,0,0,1,1,0,0,0,0,12.368796,51.312242
13,19,8,0,9,6,2,2,6,0,0,1,1,0,0,0,0,12.405775,51.342628
27,19,8,0,9,6,3,5,3,0,0,1,1,0,0,0,0,13.299097,51.306526
27,19,8,0,12,6,2,0,7,0,0,1,0,0,0,0,0,13.637631,51.10432
27,19,8,0,11,6,3,0,7,0,0,1,1,0,0,0,0,13.482347,51.163909
12,19,8,0,8,6,3,5,2,0,0,1,1,0,0,0,0,13.668925,51.059124
12,19,8,0,6,6,2,5,2,0,0,1,1,0,0,0,0,13.750171,51.061289
12,19,8,0,7,6,3,5,2,0,0,1,0,0,0,0,0,13.75459,51.041138
22,19,8,0,4,6,3,0,7,2,0,1,0,0,0,0,0,12.981345,50.986262
22,19,8,0,21,6,3,0,7,2,0,1,0,1,0,0,0,13.130062,51.115582
13,19,8,0,17,5,3,5,2,0,0,1,0,0,0,0,0,12.341207,51.325767
13,19,8,0,17,5,3,5,3,0,0,1,1,0,0,0,0,12.448329,51.38303
28,19,8,0,8,5,3,8,1,0,0,1,0,0,0,0,0,13.646987,51.004102
12,19,8,0,14,5,3,3,6,0,0,1,1,0,0,0,0,13.769297,51.027992
12,19,8,0,20,5,3,5,3,2,0,1,1,0,0,0,0,13.849486,51.008031
12,19,8,0,17,5,3,6,6,0,0,1,0,1,0,0,0,13.74962,51.064906
12,19,8,0,7,5,3,0,7,0,0,1,0,0,0,0,0,13.787183,51.038115
12,19,8,0,13,5,2,0,1,0,0,1,0,0,0,0,0,13.752668,51.034628
12,19,8,0,6,5,3,5,3,0,0,1,1,0,0,0,0,13.783078,51.043454
21,19,8,0,15,5,3,5,3,0,0,1,1,0,0,0,0,13.162514,50.651029
11,19,8,0,12,5,3,5,2,0,0,1,1,0,0,0,0,12.889745,50.795032
11,19,8,0,15,5,3,2,2,0,0,1,1,0,0,0,0,12.865328,50.83545
11,19,8,0,11,5,3,5,3,0,0,1,1,0,0,0,0,12.874805,50.841311
24,19,8,0,15,4,3,5,5,0,0,1,1,0,0,0,0,12.471862,50.689599
13,19,8,0,19,4,3,5,3,1,0,1,0,0,0,0,1,12.37121,51.3392
13,19,8,0,17,4,3,0,6,0,1,1,1,0,0,0,0,12.405685,51.331299
13,19,8,0,16,4,3,5,2,0,0,1,1,0,0,0,0,12.381782,51.338636
13,19,8,0,18,4,3,6,4,0,0,1,0,1,0,0,0,12.373739,51.326766
25,19,8,0,16,4,3,1,7,0,0,1,1,0,0,0,0,14.427998,51.18194
27,19,8,0,7,4,3,5,3,0,0,1,1,0,0,0,0,13.268447,51.320748
12,19,8,0,12,4,3,5,3,0,0,1,1,0,0,0,0,13.698581,51.07435
12,19,8,0,16,4,3,5,2,0,0,1,0,0,0,0,0,13.81044,51.051148
21,19,8,0,19,4,3,0,7,0,0,1,0,0,0,0,0,12.748949,50.733382
11,19,8,0,15,4,3,8,7,0,0,1,0,0,0,0,0,12.835828,50.83161
11,19,8,0,17,4,3,0,3,0,0,1,1,0,0,0,0,12.824053,50.862666
24,19,8,0,15,3,3,0,7,0,0,1,0,0,0,0,0,12.376686,50.734367
13,19,8,0,9,3,3,1,5,0,0,1,1,0,0,0,0,12.401455,51.339278
13,19,8,0,15,3,2,0,1,0,0,1,0,0,0,0,0,12.453686,51.323509
13,19,8,0,6,3,3,5,3,0,0,1,0,0,0,0,1,12.37823,51.342768
13,19,8,0,15,3,3,5,3,0,0,1,1,0,0,0,0,12.387288,51.309254
29,19,8,0,8,3,3,5,3,0,0,1,1,0,0,0,0,12.360523,51.265214
13,19,8,0,7,3,3,5,3,0,0,1,1,0,0,0,0,12.361216,51.335917
26,19,8,0,17,3,3,4,6,0,0,1,0,0,0,0,0,14.983957,51.170497
25,19,8,0,11,3,3,2,6,0,0,1,1,0,0,0,0,14.388344,51.095677
27,19,8,0,19,3,3,1,5,1,0,1,1,0,0,0,0,13.512174,51.153321
12,19,8,0,16,3,3,5,2,0,0,1,1,0,0,0,0,13.745475,51.068315
12,19,8,0,7,3,3,5,2,0,0,1,0,0,1,0,0,13.737298,51.050467
22,19,8,0,17,3,2,0,1,0,0,1,0,0,0,0,0,12.903154,51.077748
22,19,8,0,12,3,3,0,7,0,0,1,0,0,0,0,0,13.071748,50.849836
23,19,8,0,6,2,3,5,3,0,0,1,0,0,0,0,1,12.310401,50.629525
29,19,8,0,14,2,3,5,3,0,0,1,1,0,0,0,0,12.727842,51.381599
13,19,8,0,13,2,3,5,3,0,0,1,1,0,0,0,0,12.323074,51.304063
13,19,8,0,7,2,3,3,2,0,0,1,1,0,0,0,0,12.367095,51.325449
13,19,8,0,8,2,3,5,3,0,0,1,1,0,0,0,0,12.401029,51.376238
26,19,8,0,16,2,3,5,3,0,0,1,1,0,0,0,0,14.96868,51.144847
28,19,8,0,16,2,3,0,1,0,0,1,0,0,0,0,0,13.935834,50.974743
12,19,8,0,19,2,3,0,1,0,0,1,0,0,0,0,0,13.788391,51.030621
12,19,8,0,17,2,3,5,3,0,0,1,0,0,0,0,0,13.753415,51.070553
22,19,8,0,6,2,2,0,1,0,0,1,0,0,0,0,0,12.808621,50.878652
11,19,8,0,7,2,3,2,6,0,0,1,1,0,0,0,0,12.939254,50.8516
13,19,8,0,15,1,3,5,3,0,0,1,0,0,0,0,1,12.386883,51.352963
29,19,8,0,15,1,3,0,1,0,0,1,0,0,0,0,1,12.429072,51.258722
13,19,8,0,14,1,3,3,2,0,0,1,0,0,0,0,1,12.367066,51.325448
26,19,8,0,19,1,3,1,5,1,0,1,1,0,0,0,0,14.804016,50.89723
25,19,8,0,18,1,3,0,1,1,0,1,0,0,0,0,0,13.974027,51.15416
12,19,8,0,4,1,3,0,1,2,0,1,0,0,0,0,0,13.691278,51.069396
23,19,8,0,18,7,2,5,3,0,0,1,1,0,0,0,0,12.167317,50.500787
30,19,8,0,9,7,3,0,7,0,0,1,0,0,0,0,0,12.585991,51.594605
29,19,8,0,20,7,3,5,3,1,0,1,1,0,0,0,0,12.496699,51.123203
12,19,8,0,0,7,3,3,1,2,0,1,0,0,0,0,0,13.734389,51.072386
12,19,8,0,16,7,3,0,1,0,0,1,0,0,0,0,0,13.753073,51.059069
22,19,8,0,13,7,2,1,5,0,0,1,1,0,0,0,0,12.818073,50.926042
24,19,8,0,19,6,2,9,1,2,0,1,0,0,0,0,0,12.378985,50.731844
24,19,8,0,6,6,3,5,3,0,0,1,1,0,0,0,0,12.567347,50.687596
30,19,8,0,10,6,3,5,3,0,0,1,0,0,0,0,1,12.633754,51.45709
30,19,8,0,19,6,2,3,2,0,0,1,1,0,0,0,0,12.347451,51.435782
13,19,8,0,8,6,3,5,3,0,0,1,1,0,0,0,0,12.387214,51.336909
13,19,8,0,5,6,3,4,6,1,0,1,0,0,0,0,0,12.402736,51.318231
13,19,8,0,17,6,2,1,5,0,0,1,1,0,0,0,0,12.419039,51.347809
25,19,8,0,12,6,2,0,1,0,0,1,0,0,0,0,0,13.837241,51.181185
27,19,8,0,14,6,2,0,7,0,0,1,0,0,0,0,0,13.355037,51.314165
28,19,8,0,20,6,3,1,5,2,0,1,1,0,0,0,0,13.93433,50.961969
27,19,8,0,7,6,3,1,5,0,0,1,1,0,0,0,0,13.654251,51.11005
27,19,8,0,17,6,3,5,3,0,0,1,1,0,0,0,0,13.713361,51.213909
12,19,8,0,14,6,3,5,3,0,0,1,1,0,0,0,0,13.878415,51.059924
12,19,8,0,20,6,3,1,5,1,0,1,1,0,0,0,0,13.776884,51.060115
12,19,8,0,16,6,3,6,4,0,0,1,0,1,0,0,0,13.735572,51.050517
12,19,8,0,14,6,3,5,2,0,0,1,0,0,0,0,0,13.753231,51.073782
12,19,8,0,7,6,3,6,7,0,0,1,0,1,0,0,0,13.75869,51.061417
12,19,8,0,20,6,3,6,4,2,0,1,0,1,0,0,0,13.750206,51.061329
11,19,8,0,16,6,2,1,5,0,0,1,1,0,0,0,0,12.897833,50.791157
13,19,9,0,13,3,3,1,7,0,0,1,1,0,0,0,0,12.33271,51.345058
13,19,9,0,15,3,3,5,3,0,0,1,1,0,0,0,0,12.307681,51.271646
13,19,8,0,8,5,3,5,3,0,0,1,1,0,0,0,0,12.381368,51.336712
13,19,9,0,8,3,3,2,2,0,0,1,1,0,0,0,0,12.369133,51.320754
26,19,9,0,6,3,3,0,1,0,0,1,0,0,0,0,0,14.984689,51.15797
13,19,8,0,18,5,3,4,7,0,0,1,1,0,0,0,0,12.371135,51.347593
26,19,9,0,18,3,1,8,1,0,0,1,0,0,0,0,0,14.60142,50.977419
13,19,8,0,18,5,3,6,4,0,0,1,0,1,0,0,0,12.334694,51.331652
27,19,9,0,7,3,3,1,5,0,0,1,1,0,0,0,0,13.46781,51.169569
13,19,8,0,16,5,2,6,4,0,0,1,0,1,0,0,0,12.360128,51.377157
12,19,9,0,6,3,3,5,3,0,0,1,1,0,0,0,0,13.851045,50.992898
13,19,8,0,11,5,3,5,3,0,0,1,1,0,0,0,0,12.395421,51.309945
30,19,8,0,9,5,3,5,3,0,0,1,1,0,0,0,0,12.484415,51.384065
12,19,9,0,15,3,3,0,1,0,0,1,0,0,0,0,0,13.761138,51.025863
13,19,8,0,14,5,3,5,3,0,0,1,1,0,0,0,0,12.446092,51.34617
25,19,8,0,12,5,3,5,3,0,0,1,1,0,0,0,0,14.10023,51.285741
25,19,8,0,11,5,2,0,1,0,0,1,0,0,0,0,0,13.879166,51.246028
12,19,9,0,7,3,3,6,4,0,0,1,0,1,0,0,0,13.713899,51.050828
25,19,8,0,21,5,2,0,7,2,0,1,0,0,0,0,0,14.424178,51.181207
12,19,9,0,9,3,3,5,3,0,0,1,1,0,0,0,0,13.738556,51.0395
22,19,9,0,16,3,3,0,7,0,0,1,0,0,0,0,0,13.071586,50.854935
11,19,9,0,14,3,3,0,3,0,0,1,1,0,0,0,0,12.885377,50.794771
12,19,8,0,8,5,3,5,3,0,0,1,1,0,0,0,0,13.772789,51.118882
12,19,8,0,7,5,2,5,2,0,0,1,1,0,0,0,0,13.768011,51.051298
12,19,8,0,0,5,3,0,1,2,0,1,0,0,0,0,0,13.778897,51.016371
30,19,9,0,6,2,3,5,3,0,0,1,1,0,0,0,0,12.353869,51.530928
13,19,9,0,18,2,3,3,2,0,0,1,1,0,0,0,0,12.380641,51.341317
22,19,8,0,15,5,3,4,6,0,0,1,0,0,0,0,0,12.793664,51.053522
13,19,9,0,18,2,3,5,2,0,0,1,1,0,0,0,0,12.449802,51.345557
13,19,9,0,16,2,3,5,3,0,0,1,1,0,0,0,0,12.376752,51.320529
13,19,9,0,14,2,3,1,5,0,0,1,1,0,0,0,0,12.442738,51.301677
11,19,8,0,14,5,3,6,4,0,0,1,0,1,0,0,0,12.921586,50.83118
13,19,9,0,17,2,3,0,1,0,0,1,0,0,0,0,0,12.323852,51.374572
13,19,9,0,15,2,3,5,3,0,0,1,1,0,0,0,0,12.34165,51.393984
13,19,9,0,15,2,3,6,4,0,0,1,0,1,0,0,0,12.377906,51.337122
23,19,8,0,15,4,2,1,1,0,0,1,1,0,0,0,0,12.135706,50.484884
13,19,9,0,22,2,3,5,3,2,1,1,1,0,0,0,0,12.369266,51.341776
26,19,9,0,19,2,3,1,5,0,0,1,1,0,0,0,0,14.973505,51.146843
29,19,8,0,13,4,3,3,2,0,0,1,1,0,0,0,0,12.494064,51.119033
25,19,9,0,18,2,2,0,1,0,0,1,0,0,0,0,0,14.461697,51.254731
27,19,9,0,16,2,2,2,2,0,0,1,1,0,0,0,0,13.660236,51.246347
13,19,8,0,7,4,3,5,3,0,0,1,0,1,0,0,0,12.341807,51.318582
12,19,9,0,16,2,2,0,1,0,0,1,0,0,0,0,0,13.761664,51.025193
13,19,8,0,15,4,3,5,3,0,0,1,1,0,0,0,0,12.430539,51.362628
12,19,9,0,16,2,3,1,1,0,0,1,1,0,0,0,0,13.724002,51.077212
13,19,8,0,15,4,2,5,3,0,0,1,1,0,0,0,0,12.330386,51.341944
13,19,8,0,20,4,3,1,5,0,0,1,1,0,0,0,0,12.369098,51.326021
13,19,9,0,20,1,3,4,7,2,0,1,1,0,0,0,0,12.306261,51.351421
26,19,8,0,13,4,3,0,4,0,0,1,0,1,0,0,0,14.801642,50.887409
12,19,8,0,16,4,3,6,6,0,0,1,0,1,0,0,0,13.713584,51.077522
28,19,9,0,11,1,3,5,3,0,0,1,1,0,0,0,0,13.865495,50.968062
12,19,9,0,15,1,3,5,3,0,1,1,1,0,0,0,0,13.743468,51.040286
12,19,9,0,17,1,2,0,4,0,1,1,0,1,0,0,0,13.828235,51.024733
23,19,8,0,15,3,3,0,1,0,0,1,0,0,0,0,0,12.136682,50.499307
24,19,8,0,16,3,3,5,3,0,1,1,1,0,0,0,0,12.476489,50.720439
22,19,9,0,17,1,2,0,1,0,1,1,0,0,0,0,0,13.332811,50.917846
30,19,8,0,14,7,3,5,3,0,0,1,0,0,0,0,0,13.096937,51.308417
13,19,8,0,6,3,3,3,6,0,0,1,1,0,0,0,0,12.368225,51.334773
30,19,8,0,9,7,3,5,3,0,0,1,1,0,0,0,0,12.359992,51.525112
27,19,8,0,12,7,3,0,7,0,0,1,0,0,0,0,0,13.571728,51.116927
13,19,8,0,15,3,3,5,3,0,0,1,1,0,0,0,0,12.361804,51.332553
12,19,8,0,14,7,3,1,1,0,0,1,1,0,0,0,0,13.773903,51.118401
13,19,8,0,12,3,3,3,2,0,0,1,1,0,0,0,0,12.426617,51.343466
21,19,8,0,11,7,3,0,7,0,0,1,0,0,0,0,0,12.636159,50.598773
13,19,8,0,6,3,3,5,3,0,0,1,0,0,0,0,0,12.385773,51.372631
26,19,9,0,17,2,3,3,2,0,1,1,1,0,0,0,0,14.951367,51.138616
28,19,9,0,17,2,3,5,3,0,1,1,1,0,0,0,0,13.870088,50.967122
12,19,9,0,16,2,3,5,3,0,1,1,1,0,0,0,0,13.692913,51.046401
12,19,9,0,8,2,2,5,3,0,0,1,1,0,0,0,0,13.767767,51.072478
21,19,9,0,17,2,3,5,3,0,1,1,1,0,0,0,0,12.695098,50.722087
11,19,9,0,9,2,3,5,3,0,0,1,0,0,0,0,0,12.914997,50.840072
11,19,9,0,7,2,2,3,2,0,0,1,1,0,0,0,0,12.901054,50.816479
29,19,9,0,11,1,3,6,1,0,0,1,0,1,0,0,0,12.738587,51.372587
13,19,9,0,11,1,3,3,6,0,0,1,1,0,0,0,0,12.321581,51.372577
13,19,9,0,10,1,2,1,5,0,0,1,1,0,0,0,0,12.410614,51.353171
26,19,9,0,12,1,3,3,2,0,0,1,1,0,0,0,0,14.989549,51.180791
27,19,9,0,5,1,2,0,1,2,0,1,0,0,0,0,0,13.46132,51.150659
12,19,9,0,13,1,3,3,6,0,0,1,1,0,0,0,0,13.785047,51.060489
29,19,9,0,12,7,3,5,3,0,0,1,1,0,0,0,0,12.332282,51.218246
13,19,9,0,12,7,3,3,6,0,0,1,1,0,0,0,0,12.407946,51.33562
27,19,9,0,18,7,3,0,7,0,0,1,0,0,0,0,0,13.302868,51.305167
28,19,9,0,16,7,3,8,1,0,0,1,0,0,0,0,0,13.951747,51.00627
28,19,9,0,8,7,3,5,7,0,0,1,1,0,0,0,0,14.04269,50.934037
12,19,9,0,14,7,3,5,3,0,0,1,1,0,0,0,0,13.699539,51.078173
24,19,9,0,17,6,2,5,3,0,0,1,1,0,0,0,0,12.481801,50.878168
30,19,9,0,8,6,2,5,3,0,0,1,1,0,0,0,0,12.98954,51.553193
13,19,9,0,2,6,3,0,1,2,0,1,0,0,0,0,0,12.37857,51.313576
26,19,9,0,10,6,3,5,3,0,0,1,1,0,0,0,0,14.684298,51.105771
26,19,9,0,12,6,3,4,6,0,0,1,1,0,0,0,0,14.66296,51.095795
25,19,9,0,15,6,2,0,6,0,0,1,1,0,1,0,0,14.216561,51.442244
27,19,9,0,13,6,2,0,1,0,0,1,0,0,0,0,0,13.284383,51.3052
12,19,9,0,13,6,2,5,3,0,0,1,0,0,0,0,1,13.767752,51.072468
12,19,9,0,12,6,3,0,7,0,0,1,1,0,0,0,0,13.764894,51.03186
12,19,9,0,10,6,3,0,7,0,0,1,1,0,0,0,0,13.74042,51.06957
21,19,9,0,18,6,2,9,1,0,0,1,0,0,0,0,0,13.067396,50.757071
24,19,9,0,5,5,3,0,3,1,1,1,1,0,0,0,0,12.549212,50.828082
13,19,9,0,18,5,3,5,3,0,0,1,1,0,0,0,0,12.39323,51.336944
13,19,9,0,12,5,2,6,6,0,0,1,0,1,0,0,0,12.456886,51.401763
13,19,9,0,15,5,3,5,2,0,0,1,1,0,0,0,0,12.382087,51.332588
29,19,9,0,17,5,3,5,3,0,0,1,1,0,0,0,0,12.710816,51.234683
13,19,9,0,16,5,3,5,3,0,0,1,1,0,0,0,0,12.437864,51.331569
25,19,9,0,19,5,3,5,3,1,0,1,1,0,0,0,0,14.248828,51.440154
22,19,9,0,19,5,3,5,3,1,1,1,1,0,0,0,0,13.529767,51.293261
12,19,9,0,17,5,3,5,3,0,0,1,1,0,0,0,0,13.752613,51.060452
12,19,9,0,16,5,2,0,7,0,0,1,0,0,0,0,0,13.73707,51.032258
22,19,9,0,20,5,2,0,7,2,0,1,0,0,0,0,0,13.132837,51.122772
11,19,9,0,7,5,3,5,3,0,0,1,1,0,0,0,0,12.919525,50.823303
11,19,9,0,15,5,3,5,3,0,0,1,0,0,0,0,0,12.932563,50.840167
13,19,9,0,5,4,3,5,3,1,0,1,1,0,0,0,0,12.412648,51.342471
13,19,9,0,17,4,3,3,2,0,0,1,1,0,0,0,0,12.373979,51.334195
25,19,9,0,18,4,3,1,5,0,0,1,1,0,0,0,0,14.246749,51.437269
25,19,9,0,14,4,3,5,3,0,0,1,1,0,0,0,0,14.380407,51.097095
28,19,9,0,15,4,3,5,3,0,0,1,1,0,0,0,0,13.939057,50.958599
27,19,9,0,9,4,3,1,7,0,0,1,1,0,0,0,0,13.631999,51.105629
27,19,9,0,17,4,2,5,3,0,0,1,1,0,0,0,0,13.681388,51.104352
12,19,9,0,6,4,3,5,3,0,0,1,1,0,0,0,0,13.737079,51.037736
12,19,9,0,8,4,3,5,3,0,0,1,1,0,0,0,0,13.743473,51.040253
22,19,9,0,18,4,3,5,3,0,0,1,1,0,0,0,0,12.822172,50.878888
11,19,9,0,21,4,3,8,1,2,0,1,0,0,0,0,0,12.909654,50.819833
29,19,9,0,12,3,3,1,5,0,0,1,1,0,0,0,0,12.282254,51.156326
13,19,9,0,12,3,3,5,2,0,0,1,0,0,0,1,0,12.398701,51.332204
13,19,9,0,7,3,3,1,5,0,0,1,1,0,0,0,0,12.437986,51.331584
13,19,9,0,16,3,2,1,5,0,0,1,1,0,0,0,0,12.33912,51.336393
13,19,9,0,7,3,3,3,6,0,0,1,0,0,0,1,0,12.367393,51.320833
25,19,9,0,11,3,3,5,3,0,0,1,1,0,0,0,0,14.275695,51.446417
28,19,9,0,12,3,3,5,2,0,0,1,1,0,0,0,0,13.647953,51.000017
12,19,9,0,1,3,3,0,1,2,1,1,0,0,0,0,0,13.77716,51.060315
12,19,9,0,13,3,3,5,3,0,0,1,1,0,0,0,0,13.784695,51.049736
13,19,9,0,7,2,3,5,3,0,1,1,1,0,0,0,0,12.353953,51.346347
25,19,9,0,9,2,3,5,3,0,1,1,1,0,0,0,0,14.436881,51.184874
27,19,9,0,14,2,3,5,3,0,1,1,1,0,0,0,0,13.66671,51.097059
12,19,9,0,20,2,3,3,2,2,1,1,1,0,0,0,0,13.706316,51.078691
13,19,9,0,12,1,3,5,3,0,0,1,1,0,0,0,0,12.340231,51.393063
22,19,9,0,11,1,2,0,7,0,0,1,0,0,0,0,0,12.951898,51.074675
29,19,9,0,8,7,3,0,1,0,1,1,0,0,0,0,0,12.662896,51.024194
13,19,9,0,13,7,3,4,2,0,0,1,1,0,0,0,0,12.395655,51.323674
13,19,9,0,0,7,3,2,2,2,0,1,1,0,0,0,0,12.411655,51.34263
25,19,9,0,11,7,3,1,5,0,1,1,1,0,0,0,0,14.263881,51.445695
12,19,9,0,21,7,2,2,6,2,0,1,1,0,0,0,0,13.793958,51.025509
12,19,9,0,19,7,3,5,3,2,0,1,1,0,0,0,0,13.748981,51.033779
23,19,9,0,13,6,2,5,3,0,0,1,1,0,0,0,0,12.301607,50.619414
13,19,9,0,18,6,3,1,5,0,0,1,1,0,0,0,0,12.376232,51.337724
13,19,9,0,6,6,3,5,2,0,0,1,1,0,0,0,0,12.421626,51.343713
26,19,9,0,16,6,3,5,3,0,0,1,1,0,0,0,0,14.983893,51.158508
27,19,9,0,20,6,3,0,1,2,0,1,0,0,0,0,0,13.67531,51.097793
27,19,9,0,11,6,3,0,7,0,0,1,0,0,0,0,0,13.569754,51.164879
12,19,9,0,18,6,2,0,1,0,0,1,0,0,0,0,0,13.730988,51.053732
12,19,9,0,11,6,3,0,1,0,0,1,0,0,0,0,0,13.728757,51.086055
12,19,9,0,17,6,2,0,1,0,0,1,0,0,0,0,0,13.71528,51.036499
12,19,9,0,22,6,2,0,1,2,0,1,0,0,0,0,0,13.837527,51.024744
24,19,9,0,7,5,3,5,7,0,0,1,1,0,0,0,0,12.515266,50.676226
13,19,9,0,14,5,3,5,3,0,0,1,1,0,0,0,0,12.285844,51.330965
13,19,9,0,5,5,3,1,5,1,1,1,1,0,0,0,0,12.344637,51.36683
13,19,9,0,7,5,3,6,6,0,0,1,0,1,0,0,0,12.414634,51.355748
29,19,9,0,8,5,2,6,3,0,1,1,0,1,0,0,0,12.366958,51.287066
13,19,9,0,17,5,3,4,2,0,0,1,1,0,0,0,0,12.420507,51.319266
25,19,9,0,17,5,3,5,3,0,0,1,1,0,0,0,0,14.431219,51.177887
28,19,9,0,15,5,2,0,1,0,0,1,0,0,0,0,0,14.197502,51.026914
12,19,9,0,17,5,3,5,3,0,0,1,1,0,0,0,0,13.650816,51.039363
